"find_number","material_category","material","feature_number","start_date","end_date","level_1_of_the_functional_classification","level_2_of_the_functional_classification","minimum_level_height","maximum_level_height","avg_level_height","material_simplified"
"NZR2.00525MTL134","MTL","metal: brass","999","1800","1900","Science & Technology","Measuring: time",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL135","MTL","metal: brass","999","1800","1900","Science & Technology","Measuring: direction",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL136","MTL","metal: brass","999","1800","1937","Science & Technology","Measuring: time",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL137","MTL","metal: brass","999","1800","1937","Science & Technology","Measuring: time",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL138","MTL","metal: brass","999","1600","1700","Personal Artefacts & Clothing","Body adornment",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL139","MTL","metal: brass","999","1800","1900","Personal Artefacts & Clothing","Garment fastener",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL144","MTL","metal: brass","999","1500","1600","Communication & Exchange","Communication: printed matter, book",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL146","MTL","metal: brass","999","1805","1820","Interiors & Accessories","Furniture: furniture fittings",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL147","MTL","metal: brass","999","1775","1800","Interiors & Accessories","Furniture: furniture fittings",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL148","MTL","metal: brass","999","1700","1900","Interiors & Accessories","Furniture: furniture fittings",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL149","MTL","metal: brass","999","1805","1820","Interiors & Accessories","Furniture: furniture fittings",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL150","MTL","metal: brass","999","1805","1820","Interiors & Accessories","Furniture: furniture fittings",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL153","MTL","metal: brass","999","1800","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL155","MTL","metal: brass","999","1700","1900","Food Processing & Consumption","Food preparation: cooking - and hearth utensils",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL156","MTL","metal: brass","999","1500","1550","Games & Recreation","Toys: miniature food processing & food service",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL158","MTL","metal: brass","999","1750","1900","Food Processing & Consumption","Consumption of tobacco and stimulants",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL159","MTL","metal: brass","999","1926","1927","Distribution & Transport","Transport, bicycle",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL162","MTL","metal: brass","999","1900","1937","Buildings & Structures","Fastenings for metal",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL166","MTL","metal: brass","999","1800","1937","Personal Artefacts & Clothing","Purse, bag and suitcase",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL167","MTL","metal: brass","999","1900","1937","Personal Artefacts & Clothing","Personal care: skin care and cosmetics",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL168","MTL","metal: brass","999","1800","1900","Food Processing & Consumption","Consumption of tobacco and stimulants",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL169","MTL","metal: brass","999","1800","1900","Food Processing & Consumption","Consumption of tobacco and stimulants",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL176","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL178","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL179","MTL","metal: brass","999","1800","1900","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL180","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL181","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL182","MTL","metal: brass","999","1800","1900","Personal Artefacts & Clothing","Body adornment",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL183","MTL","metal: brass","999","1850","1937","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL184","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL185","MTL","metal: brass","999","1850","1937","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL186","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL187","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL188","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL189","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL190","MTL","metal: brass","999","1875","1937","Personal Artefacts & Clothing","Personal accessories",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL191","MTL","metal: brass","999","1600","1800","Interiors & Accessories","Lighting: wax or fat",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL192","MTL","metal: brass","999","1805","1820","Interiors & Accessories","Furniture: furniture fittings",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL193","MTL","metal: brass","999","1650","1800","Interiors & Accessories","Lighting: wax or fat",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL194","MTL","metal: brass","999","1650","1800","Interiors & Accessories","Lighting: wax or fat",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL195","MTL","metal: brass","999","1700","1900","Interiors & Accessories","Lighting: plant- or animal oil",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL196","MTL","metal: brass","999","1900","1937","Interiors & Accessories","Latches: key",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL197","MTL","metal: brass","999","1800","1937","Science & Technology","Measuring: length and distances",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL198","MTL","metal: brass","999","1800","1900","Buildings & Structures","Windows",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL199","MTL","metal: brass","999","1600","1650","Interiors & Accessories","Hook",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL200","MTL","metal: brass","999","1600","1900","Interiors & Accessories","Furniture",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL201","MTL","metal: brass","999","1600","1900","Interiors & Accessories","Furniture",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL202","MTL","metal: brass","999","1600","1900","Interiors & Accessories","Furniture",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL213","MTL","metal: brass","999","1700","1937","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL214","MTL","metal: brass","999","1800","1937","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL215","MTL","metal: brass","999","1700","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL221","MTL","metal: brass","999","1700","1900","Interiors & Accessories","Furniture: furniture fittings",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL222","MTL","metal: brass","999","1805","1820","Interiors & Accessories","Furniture: furniture fittings",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL226","MTL","metal: brass","999","1859","1937","Interiors & Accessories","Lighting: kerosene or refined oil",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL227","MTL","metal: brass","999","1800","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL228","MTL","metal: brass","999","1400","1500","Interiors & Accessories","Lighting: wax or fat",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL234","MTL","metal: brass","999","1800","1937","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL236","MTL","metal: brass","999","1500","1900","Interiors & Accessories","Fittings for interior furnishing",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL237","MTL","metal: brass","999","1700","1900","Buildings & Structures","Fastenings for metal",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL238","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL239","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL243","MTL","metal: brass","999","1600","1900","Interiors & Accessories","Furniture",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL244","MTL","metal: brass","999","1800","1900","Personal Artefacts & Clothing","Body adornment",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL245","MTL","metal: brass","999","1900","1937","Buildings & Structures","General fastenings",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL246","MTL","metal: brass","999","1500","1900","Buildings & Structures","Fastenings for metal",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL247","MTL","metal: brass","999","1900","2000","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL248","MTL","metal: brass","999","1700","1937","Buildings & Structures","Doors",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL249","MTL","metal: brass","999","1800","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL254","MTL","metal: brass","999","1859","1937","Interiors & Accessories","Lighting: kerosene or refined oil",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL256","MTL","metal: brass","999","1800","1937","Personal Artefacts & Clothing","Personal accessories",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL257","MTL","metal: brass","999","1600","1800","Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL258","MTL","metal: brass","999","1500","1900","Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL259","MTL","metal: brass","999","1500","1900","Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL260","MTL","metal: brass","999","1800","1937","Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL261","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL262","MTL","metal: brass","999","1500","1900","Craft & Industry","Materials of metal working",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL263","MTL","metal: brass","999","1500","1700","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL264","MTL","metal: brass","999","1900","1937","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL265","MTL","metal: brass","999","1700","1900","Personal Artefacts & Clothing","Purse, bag and suitcase",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL266","MTL","metal: brass","999","1800","1900","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL267","MTL","metal: brass","999","1890","1937","Buildings & Structures","Fixtures, electrical",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL268","MTL","metal: brass","999","1900","1937","Science & Technology","Machine parts",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL270","MTL","metal: brass","999","1900","1937","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL272","MTL","metal: brass","999","1900","2000","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL274","MTL","metal: brass","999","1890","1937","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL278","MTL","metal: brass","999","1850","1937","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL280","MTL","metal: brass","999","1600","1650","Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL282","MTL","metal: brass","999","1800","1900","Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL283","MTL","metal: brass","999","1900","1937","Buildings & Structures","Fixtures, electrical",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL293","MTL","metal: brass","999","1886","1937","Communication & Exchange","Communication: printing",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL304","MTL","metal: brass","999","1900","1937","Interiors & Accessories","Lighting: electric",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL305","MTL","metal: brass","999","1900","1937","Interiors & Accessories","Lighting: electric",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL306","MTL","metal: brass","999","1900","1937","Interiors & Accessories","Lighting: electric",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL308","MTL","metal: brass","999","1900","1937","Interiors & Accessories","Lighting: electric",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL309","MTL","metal: brass","999","1900","1937","Interiors & Accessories","Lighting: electric",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL310","MTL","metal: brass","999","1900","1937","Interiors & Accessories","Lighting: electric",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL311","MTL","metal: brass","999","1900","1937","Buildings & Structures","Fixtures, electrical",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL312","MTL","metal: brass","999","1875","1937","Buildings & Structures","Fixtures, electrical",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL313","MTL","metal: brass","999","1920","1937","Buildings & Structures","Fixtures, electrical",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL319","MTL","metal: brass","999","1800","1937","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL320","MTL","metal: brass","999","1800","1937","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL325","MTL","metal: brass","999","1700","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL326","MTL","metal: brass","999","1800","1937","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL327","MTL","metal: brass","999","1900","1937","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL354","MTL","metal: brass","999","1950","2000","Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL359","MTL","metal: brass","999","1800","1937","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL360","MTL","metal: brass","999","1800","1900","Food Processing & Consumption","Food preparation: cooking - and hearth utensils",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL361","MTL","metal: brass","999","1500","1900","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL362","MTL","metal: brass","999","1700","1937","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL377","MTL","metal: brass","999","1850","1937","Arms & Armour","Ammunition: gun and pistol cartridges",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL378","MTL","metal: brass","999","1850","1937","Arms & Armour","Ammunition: gun and pistol cartridges",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL379","MTL","metal: brass","999","1850","1937","Arms & Armour","Ammunition: gun and pistol cartridges",NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL382","MTL","metal: brass","999","1700","1937","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00525MTL383","MTL","metal: brass","999","1800","1937","Not classified",NULL,NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL016","MTL","metal: brass","999","1814","1852","Communication & Exchange","Exchange, profane: gaming token",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL018","MTL","metal: brass","999","1686","1713","Communication & Exchange","Exchange, profane: gaming token",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL027","MTL","metal: brass","999","1758","1814","Communication & Exchange","Exchange, profane: gaming token",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL031","MTL","metal: brass","999","1850","1937","Personal Artefacts & Clothing","Garment fastener",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL066","MTL","metal: brass","999","1550","1625","Craft & Industry","Tools, general: sewing",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL068","MTL","metal: brass","999","1800","1900","Personal Artefacts & Clothing","Clothing maintenance and clothing aids",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL069","MTL","metal: brass","999","1600","1750","Food Processing & Consumption","Food consumption: cutlery and tools",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL070","MTL","metal: brass","999","1650","1800","Interiors & Accessories","Lighting: wax or fat",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL071","MTL","metal: brass","999","1700","1800","Personal Artefacts & Clothing","Garment fastener",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL072","MTL","metal: brass","999","1900","1937","Distribution & Transport","Transport, car",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL073","MTL","metal: brass","999","1900","1937","Personal Artefacts & Clothing","Personal accessories",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL074","MTL","metal: brass","999","1800","1937","Food Processing & Consumption","Food preparation and consumption: various parts of kitchenware",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL075","MTL","metal: brass","999","1800","1900","Food Processing & Consumption","Food preparation and consumption: various parts of kitchenware",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL076","MTL","metal: brass","999","1850","1937","Food Processing & Consumption","Supplies, liquids general",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL077","MTL","metal: brass","999","1850","1937","Personal Artefacts & Clothing","Purse, bag and suitcase",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL080","MTL","metal: brass","999","1859","1937","Interiors & Accessories","Lighting: kerosene or refined oil",NULL,NULL,NULL,"metal: brass"
"NZR2.00526MTL081","MTL","metal: brass","999","1900","1937","Distribution & Transport","Distribution of goods: containers",NULL,NULL,NULL,"metal: brass"
