"find_number","material_category","material","feature_number","start_date","end_date","level_1_of_the_functional_classification","level_2_of_the_functional_classification","minimum_level_height","maximum_level_height","avg_level_height","material_simplified"
"NZD1.00418MTL007","MTL","metal: iron","777","1450","1600","Interiors & Accessories","Hinge (iron)","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL008","MTL","metal: iron","777","1275","1450","Games & Recreation","Music: idiophone","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL010-01","MTL","metal: iron","777","1325","1425","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL010-02","MTL","metal: iron","777","1325","1425","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL010-03","MTL","metal: iron","777","1375","1425","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL010-04","MTL","metal: iron","777","1425","1550","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL010-05","MTL","metal: iron","777","1375","1425","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL010-06","MTL","metal: iron","777","1350","1425","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL010-07","MTL","metal: iron","777","1325","1375","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL010-08","MTL","metal: iron","777","1325","1425","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL010-gw","MTL","metal: iron","777","1325","1550",NULL,NULL,"-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL011","MTL","metal: iron","777","1350","1600","Personal Artefacts & Clothing","Belt clasps and mounts","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL012","MTL","metal: iron","777","1350","1600","Personal Artefacts & Clothing","Belt clasps and mounts","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL013","MTL","metal: iron","777","1350","1650","Personal Artefacts & Clothing","Garment fastener","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL030","MTL","metal: iron","777","1825","1925","Distribution & Transport","Distribution of goods: hoisting equipment","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL040","MTL","metal: iron","777","1500","1550","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL041","MTL","metal: iron","777","1550","1625","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL042","MTL","metal: iron","777","1575","1650","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL043","MTL","metal: iron","777","1550","1650","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL044","MTL","metal: iron","777","1575","1625","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL045","MTL","metal: iron","777","1550","1650","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL046","MTL","metal: iron","777","1475","1525","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL047","MTL","metal: iron","777","1450","1550","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL048","MTL","metal: iron","777","1450","1550","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL049","MTL","metal: iron","777","1450","1550","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL052","MTL","metal: iron","777","1400","1600","Arms & Armour","Bows: handbows. Arrowheads","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL053","MTL","metal: iron","777","1400","1600","Arms & Armour","Bows: handbows. Arrowheads","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL059","MTL","metal: iron","777","1350","1700","Craft & Industry","Tools, general: cutting, punching, chopping","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL061","MTL","metal: iron","777","1200","1500","Craft & Industry","Tools, food production: fishing and hunting","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00418MTL062","MTL","metal: iron","777","1500","1800","Craft & Industry","Tools, food production: fishing and hunting","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00420MTL001","MTL","metal: iron","888","1500","1700","Interiors & Accessories","Latches: key","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00420MTL002","MTL","metal: iron","888","1300","1500","Distribution & Transport","Transport, watercraft: equipment","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00420MTL005","MTL","metal: iron","888","1200","1500","Not classified",NULL,"-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00420MTL006","MTL","metal: iron","888","1500","1825","Craft & Industry","Materials of metal working","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00421MTL001","MTL","metal: iron","888","1400","1600","Interiors & Accessories","Locks: mounted lock","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00421MTL002","MTL","metal: iron","888","1350","1450","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00421MTL003","MTL","metal: iron","888","1300","1625","Distribution & Transport","Transport, watercraft: equipment","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00422MTL001","MTL","metal: iron","888","1300","1400","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00422MTL002","MTL","metal: iron","888","1700","1800","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00422MTL003","MTL","metal: iron","888","1475","1525","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00422MTL004","MTL","metal: iron","888","1764","1764","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00423MTL001","MTL","metal: iron","888","1400","1650","Craft & Industry","Tools, general: cutting, punching, chopping","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00423MTL002","MTL","metal: iron","888","1550","1700","Science & Technology","Measuring: length and distances","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00423MTL003","MTL","metal: iron","888","1600","1700","Distribution & Transport","Transport, watercraft: equipment","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL001","MTL","metal: iron","888","1550","1875","Interiors & Accessories","Latches: key","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL003","MTL","metal: iron","888","1400","1900","Arms & Armour","Calthrops","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL004-01","MTL","metal: iron","888","1375","1450","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL004-02","MTL","metal: iron","888","1375","1450","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL004-gw","MTL","metal: iron","888","1375","1450",NULL,NULL,"-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL005","MTL","metal: iron","888","1400","1550","Craft & Industry","Tools, general: cutting, punching, chopping","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL006","MTL","metal: iron","888","1450","1550","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL008","MTL","metal: iron","888","1500","1575","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL009","MTL","metal: iron","888","1450","1550","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL010","MTL","metal: iron","888","1400","1600","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL011","MTL","metal: iron","888","1500","1575","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL012","MTL","metal: iron","888","1550","1650","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL013","MTL","metal: iron","888","1475","1550","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL015","MTL","metal: iron","888","1550","1850","Interiors & Accessories","Hinge (iron)","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL016","MTL","metal: iron","888","1200","1500","Not classified",NULL,"-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00424MTL018","MTL","metal: iron","888","1600","1825","Buildings & Structures","Fastenings for metal","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00425MTL001","MTL","metal: iron","888","1450","1500","Arms & Armour","Hilted weapons: ballock daggers with laminated guard A1","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00426MTL004","MTL","metal: iron","888","1300","1625","Distribution & Transport","Transport, watercraft: equipment","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00426MTL005","MTL","metal: iron","888","1600","1681","Distribution & Transport","Transport, watercraft: equipment","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00426MTL007","MTL","metal: iron","888","1200","1500","Buildings & Structures","Fastenings for wood: staple","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00426MTL008","MTL","metal: iron","888","1600","1825","Buildings & Structures","Fastenings for wood: bolt","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00427MTL001","MTL","metal: iron","888","1400","1450","Arms & Armour","Hilted weapons: ballock daggers with thin iron guard A4 (if present), substantial ballocks B1 or B2","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL001","MTL","metal: iron","888","1350","1600","Personal Artefacts & Clothing","Belt clasps and mounts","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL002","MTL","metal: iron","888","1400","1650","Interiors & Accessories","Hinge (iron)","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL003-01","MTL","metal: iron","888","1425","1550","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL003-02","MTL","metal: iron","888","1375","1450","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL003-03","MTL","metal: iron","888","1425","1550","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL003-gw","MTL","metal: iron","888","1375","1550",NULL,NULL,"-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL004","MTL","metal: iron","888","1400","1700","Craft & Industry","Tools, general: sewing","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL005","MTL","metal: iron","888","1450","1550","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL007","MTL","metal: iron","888","1300","1500","Arms & Armour","Bows: siege-bows. Arrowheads","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL008","MTL","metal: iron","888","1350","1600","Arms & Armour","Hilted weapons: daggers. Parts and blades","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL010","MTL","metal: iron","888","1300","1750","Distribution & Transport","Transport, watercraft: equipment","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL014","MTL","metal: iron","888","1200","1500","Distribution & Transport","Transport, by animals","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL015","MTL","metal: iron","888","1875","2005","Not classified",NULL,"-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL016","MTL","metal: iron","888","1825","1925","Not classified",NULL,"-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL017","MTL","metal: iron","888","1350","1650","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL018","MTL","metal: iron","888","1825","1925","Not classified",NULL,"-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL019","MTL","metal: iron","888","1350","2005","Personal Artefacts & Clothing","Belt clasps and mounts","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL020","MTL","metal: iron","888","1500","1825","Craft & Industry","Materials of metal working","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00428MTL022","MTL","metal: iron","888","1550","1800","Interiors & Accessories","Hinge (iron)","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00429MTL001","MTL","metal: iron","888","1475","1550","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00429MTL002","MTL","metal: iron","888","1550","1775","Interiors & Accessories","Locks: padlock","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00429MTL003","MTL","metal: iron","888","1350","1600","Personal Artefacts & Clothing","Belt clasps and mounts","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00429MTL007","MTL","metal: iron","888","1450","1550","Food Processing & Consumption","Food consumption: cutlery and tools","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00429MTL008","MTL","metal: iron","888","1400","1675","Distribution & Transport","Transport, watercraft: rigging","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00430MTL001","MTL","metal: iron","888","1400","1800","Arms & Armour","Ammunition: cannon shots","-7.21","-9.07","-8.1400000000000000","metal: iron"
"NZD1.00430MTL002","MTL","metal: iron","888","1375","1450","Distribution & Transport","Transport, watercraft: construction","-7.21","-9.07","-8.1400000000000000","metal: iron"
